x,y
199.375,311.889
199.434,311.886
199.494,311.882
199.554,311.879
199.613,311.875
199.673,311.872
199.732,311.868
199.792,311.865
199.851,311.862
199.91,311.859
199.97,311.856
200.029,311.853
200.089,311.85
200.148,311.847
200.208,311.844
200.267,311.841
200.327,311.839
200.387,311.836
200.446,311.833
200.506,311.83
200.566,311.828
200.626,311.825
200.686,311.822
200.746,311.819
200.806,311.816
200.866,311.813
200.926,311.81
200.987,311.807
201.047,311.803
201.107,311.8
201.168,311.796
201.228,311.793
201.288,311.789
201.349,311.785
201.409,311.781
201.47,311.777
201.53,311.773
201.591,311.768
201.651,311.764
201.712,311.759
201.772,311.755
201.833,311.75
201.893,311.745
201.954,311.74
202.015,311.736
202.075,311.731
202.136,311.726
202.196,311.721
202.257,311.717
202.317,311.712
202.378,311.707
202.438,311.703
202.498,311.698
202.558,311.694
202.619,311.69
202.679,311.685
202.739,311.681
202.799,311.677
202.859,311.673
202.918,311.669
202.978,311.665
203.037,311.661
203.097,311.657
203.156,311.653
203.215,311.65
203.274,311.646
203.333,311.642
203.391,311.638
203.45,311.635
203.508,311.631
203.566,311.627
203.624,311.624
203.681,311.62
203.739,311.616
203.796,311.613
203.853,311.609
203.91,311.605
203.967,311.601
204.023,311.598
204.08,311.594
204.136,311.59
204.192,311.586
204.248,311.583
204.304,311.579
204.359,311.575
204.415,311.572
204.47,311.568
204.526,311.564
204.581,311.561
204.636,311.557
204.691,311.553
204.746,311.55
204.8,311.546
204.855,311.543
204.91,311.539
204.964,311.536
205.019,311.533
205.073,311.529
205.127,311.526
205.181,311.523
205.235,311.519
205.289,311.516
205.343,311.513
205.397,311.51
205.45,311.506
205.504,311.503
205.557,311.5
205.611,311.497
205.664,311.493
205.717,311.49
205.771,311.487
205.824,311.484
205.877,311.48
205.929,311.477
205.982,311.474
206.035,311.471
206.088,311.467
206.14,311.464
206.193,311.461
206.245,311.458
206.297,311.454
206.349,311.451
206.401,311.448
206.453,311.445
206.505,311.441
206.557,311.438
206.609,311.435
206.661,311.432
206.713,311.429
206.764,311.425
206.816,311.422
206.867,311.419
206.919,311.416
206.97,311.413
207.022,311.41
207.073,311.407
207.125,311.404
207.176,311.401
207.228,311.398
207.279,311.395
207.331,311.392
207.382,311.389
207.434,311.386
207.485,311.383
207.537,311.38
207.588,311.377
207.64,311.375
207.691,311.372
207.743,311.369
207.794,311.366
207.845,311.363
207.897,311.36
207.948,311.357
207.999,311.354
208.05,311.351
208.101,311.348
208.152,311.345
208.203,311.342
208.254,311.339
208.305,311.335
208.355,311.332
208.406,311.329
208.456,311.326
208.507,311.323
208.557,311.32
208.607,311.317
208.657,311.313
208.707,311.31
208.757,311.307
208.807,311.304
208.857,311.301
208.906,311.298
208.956,311.295
209.005,311.292
209.055,311.289
209.104,311.286
209.154,311.284
209.203,311.281
209.252,311.278
209.301,311.275
209.35,311.272
209.4,311.27
209.449,311.267
209.498,311.264
209.547,311.261
209.596,311.258
209.645,311.255
209.695,311.252
209.744,311.249
209.793,311.246
209.842,311.243
209.891,311.24
209.94,311.237
209.99,311.234
210.039,311.231
210.088,311.228
210.137,311.225
210.187,311.221
210.236,311.218
210.285,311.215
210.334,311.212
210.383,311.208
210.432,311.205
210.481,311.202
210.53,311.199
210.579,311.195
210.628,311.192
210.677,311.189
210.726,311.186
210.775,311.182
210.824,311.179
210.872,311.176
210.921,311.173
210.97,311.17
211.018,311.167
211.067,311.164
211.115,311.161
211.163,311.158
211.211,311.155
211.26,311.152
211.308,311.149
211.356,311.146
211.404,311.143
211.452,311.14
211.5,311.137
211.547,311.134
211.595,311.131
211.643,311.128
211.69,311.125
211.737,311.122
211.785,311.119
211.832,311.117
211.879,311.114
211.926,311.111
211.973,311.108
212.02,311.105
212.067,311.102
212.114,311.099
212.16,311.096
212.207,311.093
212.253,311.09
212.3,311.087
212.346,311.084
212.392,311.081
212.438,311.078
212.484,311.076
212.53,311.073
212.576,311.07
212.622,311.067
212.667,311.064
212.713,311.061
212.758,311.059
212.804,311.056
212.849,311.053
212.895,311.051
212.94,311.048
212.985,311.045
213.03,311.043
213.075,311.04
213.12,311.037
213.165,311.035
213.21,311.032
213.254,311.03
213.299,311.027
213.344,311.025
213.388,311.022
213.433,311.02
213.477,311.017
213.522,311.015
213.566,311.012
213.61,311.01
213.655,311.008
213.699,311.005
213.743,311.003
213.787,311
213.831,310.998
213.875,310.995
213.919,310.993
213.963,310.99
214.007,310.988
214.05,310.985
214.094,310.983
214.138,310.98
214.181,310.978
214.225,310.975
214.268,310.973
214.312,310.97
214.355,310.967
214.399,310.965
214.442,310.962
214.485,310.959
214.529,310.957
214.572,310.954
214.615,310.951
214.658,310.948
214.702,310.945
214.745,310.943
214.788,310.94
214.831,310.937
214.874,310.934
214.917,310.931
214.96,310.928
215.003,310.925
215.046,310.922
215.089,310.919
215.132,310.916
215.174,310.913
215.217,310.91
215.26,310.907
215.303,310.904
215.346,310.901
215.389,310.898
215.431,310.895
215.474,310.892
215.517,310.889
215.559,310.886
215.602,310.883
215.645,310.88
215.687,310.877
215.73,310.875
215.772,310.872
215.815,310.869
215.857,310.866
215.9,310.864
215.942,310.861
215.984,310.858
216.027,310.856
216.069,310.853
216.111,310.851
216.153,310.848
216.195,310.845
216.237,310.843
216.279,310.84
216.321,310.838
216.363,310.835
216.405,310.833
216.446,310.831
216.488,310.828
216.53,310.826
216.571,310.823
216.613,310.821
216.654,310.818
216.695,310.816
216.737,310.813
216.778,310.81
216.819,310.808
216.861,310.805
216.902,310.802
216.943,310.8
216.984,310.797
217.025,310.794
217.066,310.791
217.107,310.788
217.149,310.785
217.19,310.782
217.231,310.779
217.272,310.776
217.314,310.773
217.355,310.769
217.396,310.766
217.438,310.762
217.479,310.759
217.521,310.755
217.563,310.752
217.605,310.748
217.647,310.745
217.689,310.741
217.732,310.737
217.775,310.734
217.818,310.73
217.861,310.726
217.904,310.723
217.948,310.719
217.991,310.716
218.035,310.712
218.08,310.708
218.124,310.705
218.169,310.702
218.214,310.698
218.259,310.695
218.304,310.692
218.35,310.688
218.396,310.685
218.442,310.682
218.488,310.679
218.534,310.676
218.58,310.673
218.627,310.67
218.673,310.667
218.72,310.664
218.767,310.661
218.814,310.658
218.861,310.655
218.908,310.653
218.955,310.65
219.001,310.647
219.048,310.644
219.095,310.641
219.142,310.638
219.189,310.635
219.236,310.633
219.282,310.63
219.329,310.627
219.376,310.624
219.422,310.621
219.468,310.618
219.515,310.615
219.561,310.612
219.607,310.609
219.653,310.606
219.699,310.603
219.745,310.6
219.79,310.596
219.836,310.593
219.881,310.59
219.927,310.587
219.972,310.584
220.017,310.581
220.062,310.577
220.107,310.574
220.152,310.571
220.197,310.568
220.242,310.565
220.286,310.561
220.331,310.558
220.375,310.555
220.42,310.552
220.464,310.549
220.508,310.546
220.552,310.543
220.596,310.54
220.641,310.537
220.685,310.534
220.729,310.531
220.773,310.528
220.816,310.525
220.86,310.522
220.904,310.52
220.948,310.517
220.992,310.514
221.036,310.512
221.08,310.509
221.125,310.507
221.169,310.504
221.213,310.502
221.258,310.5
221.302,310.497
221.347,310.495
221.392,310.493
221.437,310.49
221.482,310.488
221.528,310.486
221.574,310.483
221.62,310.481
221.666,310.479
221.712,310.476
221.759,310.474
221.807,310.471
221.854,310.468
221.902,310.465
221.951,310.462
221.999,310.459
222.048,310.456
222.098,310.452
222.148,310.449
222.198,310.445
222.249,310.441
222.3,310.437
222.351,310.433
222.403,310.428
222.455,310.424
222.508,310.419
222.56,310.414
222.613,310.409
222.667,310.404
222.72,310.399
222.774,310.394
222.828,310.389
222.883,310.383
222.937,310.378
222.992,310.372
223.047,310.367
223.102,310.361
223.157,310.356
223.213,310.35
223.268,310.344
223.324,310.339
223.379,310.333
223.435,310.328
223.491,310.322
223.546,310.317
223.602,310.311
223.658,310.306
223.714,310.301
223.769,310.295
223.825,310.29
223.88,310.285
223.936,310.28
223.991,310.275
224.047,310.27
224.102,310.265
224.157,310.26
224.212,310.255
224.267,310.251
224.321,310.246
224.376,310.241
224.431,310.236
224.485,310.232
224.539,310.227
224.594,310.222
224.648,310.218
224.702,310.213
224.756,310.209
224.809,310.204
224.863,310.199
224.917,310.194
224.97,310.19
225.024,310.185
225.077,310.18
225.13,310.175
225.184,310.17
225.237,310.165
225.29,310.16
225.343,310.155
225.396,310.15
225.449,310.145
225.502,310.14
225.555,310.135
225.608,310.129
225.661,310.124
225.714,310.119
225.767,310.114
225.82,310.109
225.874,310.103
225.927,310.098
225.98,310.093
226.033,310.087
226.086,310.082
226.14,310.077
226.193,310.072
226.247,310.066
226.3,310.061
226.354,310.056
226.408,310.051
226.462,310.046
226.516,310.041
226.571,310.036
226.626,310.031
226.68,310.026
226.735,310.021
226.79,310.017
226.846,310.012
226.901,310.007
226.957,310.003
227.013,309.998
227.069,309.994
227.125,309.989
227.181,309.984
227.238,309.98
227.295,309.975
227.351,309.971
227.408,309.967
227.465,309.962
227.523,309.958
227.58,309.953
227.637,309.948
227.695,309.944
227.752,309.939
227.81,309.935
227.867,309.93
227.925,309.925
227.982,309.921
228.04,309.916
228.098,309.911
228.155,309.906
228.213,309.901
228.27,309.896
228.327,309.891
228.385,309.886
228.442,309.881
228.499,309.876
228.556,309.871
228.612,309.865
228.669,309.86
228.725,309.855
228.782,309.85
228.838,309.844
228.894,309.839
228.95,309.834
229.006,309.829
229.062,309.823
229.117,309.818
229.173,309.813
229.228,309.808
229.283,309.803
229.338,309.798
229.393,309.793
229.448,309.788
229.502,309.783
229.557,309.778
229.611,309.773
229.666,309.768
229.72,309.764
229.774,309.759
229.828,309.754
229.882,309.749
229.936,309.745
229.989,309.74
230.043,309.735
230.096,309.731
230.15,309.726
230.203,309.721
230.256,309.716
230.309,309.712
230.362,309.707
230.415,309.702
230.468,309.698
230.521,309.693
230.573,309.688
230.626,309.684
230.678,309.679
230.73,309.674
230.782,309.669
230.835,309.664
230.887,309.66
230.939,309.655
230.99,309.65
231.042,309.645
231.094,309.64
231.145,309.636
231.197,309.631
231.248,309.626
231.3,309.621
231.351,309.616
231.402,309.611
231.453,309.606
231.504,309.601
231.555,309.597
231.606,309.592
231.657,309.587
231.708,309.582
231.758,309.577
231.809,309.572
231.859,309.567
231.91,309.562
231.96,309.557
232.01,309.553
232.061,309.548
232.111,309.543
232.161,309.538
232.211,309.533
232.261,309.528
232.311,309.524
232.361,309.519
232.411,309.514
232.461,309.509
232.511,309.504
232.561,309.5
232.611,309.495
232.661,309.49
232.711,309.486
232.761,309.481
232.81,309.476
232.86,309.472
232.91,309.467
232.96,309.463
233.009,309.458
233.059,309.454
233.109,309.449
233.158,309.445
233.208,309.44
233.257,309.436
233.307,309.431
233.356,309.427
233.406,309.422
233.455,309.418
233.504,309.413
233.554,309.409
233.603,309.405
233.652,309.4
233.701,309.396
233.75,309.392
233.799,309.387
233.848,309.383
233.896,309.378
233.945,309.374
233.994,309.37
234.042,309.365
234.091,309.361
234.139,309.357
234.187,309.352
234.235,309.348
234.283,309.344
234.331,309.339
234.379,309.335
234.427,309.331
234.474,309.327
234.522,309.322
234.569,309.318
234.617,309.314
234.664,309.309
234.711,309.305
234.758,309.301
234.805,309.297
234.852,309.293
234.899,309.289
234.946,309.284
234.993,309.28
235.039,309.276
235.086,309.272
235.132,309.268
235.178,309.264
235.225,309.26
235.271,309.256
235.317,309.252
235.363,309.247
235.409,309.243
235.455,309.239
235.501,309.235
235.547,309.231
235.592,309.227
235.638,309.223
235.684,309.219
235.729,309.215
235.775,309.211
235.821,309.207
235.866,309.204
235.912,309.2
235.957,309.196
236.002,309.192
236.048,309.188
236.093,309.184
236.138,309.18
236.183,309.176
236.229,309.173
236.274,309.169
236.319,309.165
236.364,309.161
236.409,309.157
236.454,309.154
236.499,309.15
236.544,309.146
236.589,309.142
236.633,309.138
236.678,309.134
236.722,309.13
236.767,309.127
236.811,309.123
236.856,309.119
236.9,309.115
236.944,309.111
236.988,309.107
237.033,309.103
237.077,309.099
237.12,309.095
237.164,309.091
237.208,309.087
237.252,309.084
237.296,309.08
237.34,309.076
237.383,309.072
237.427,309.068
237.471,309.064
237.514,309.06
237.558,309.057
237.602,309.053
237.646,309.049
237.689,309.046
237.733,309.042
237.777,309.038
237.821,309.035
237.866,309.031
237.91,309.028
237.954,309.024
237.999,309.021
238.043,309.017
238.088,309.014
238.133,309.011
238.177,309.007
238.222,309.004
238.268,309.001
238.313,308.997
238.358,308.994
238.404,308.99
238.449,308.987
238.495,308.984
238.54,308.98
238.586,308.977
238.632,308.973
238.678,308.969
238.723,308.966
238.769,308.962
238.815,308.958
238.861,308.954
238.906,308.95
238.952,308.946
238.998,308.942
239.043,308.938
239.089,308.933
239.134,308.929
239.18,308.925
239.225,308.92
239.27,308.916
239.316,308.912
239.361,308.907
239.406,308.903
239.451,308.899
239.495,308.895
239.54,308.89
239.585,308.886
239.629,308.882
239.674,308.878
239.719,308.874
239.763,308.87
239.807,308.866
239.852,308.862
239.896,308.858
239.94,308.854
239.984,308.851
240.029,308.847
240.073,308.843
240.117,308.839
240.161,308.836
240.205,308.832
240.249,308.828
240.293,308.824
240.337,308.82
240.382,308.816
240.426,308.812
240.47,308.808
240.514,308.804
240.558,308.8
240.603,308.795
240.647,308.791
240.691,308.787
240.735,308.782
240.78,308.778
240.824,308.773
240.868,308.769
240.912,308.764
240.957,308.76
241.001,308.755
241.045,308.751
241.089,308.746
241.133,308.742
241.177,308.738
241.221,308.733
241.265,308.729
241.309,308.725
241.353,308.72
241.397,308.716
241.441,308.712
241.485,308.708
241.528,308.704
241.572,308.7
241.616,308.696
241.66,308.692
241.703,308.689
241.747,308.685
241.791,308.681
241.835,308.677
241.878,308.674
241.922,308.67
241.966,308.666
242.01,308.663
242.054,308.659
242.098,308.655
242.142,308.651
242.186,308.648
242.23,308.644
242.275,308.64
242.319,308.636
242.364,308.631
242.408,308.627
242.453,308.623
242.498,308.619
242.542,308.614
242.587,308.61
242.632,308.605
242.677,308.601
242.722,308.596
242.767,308.591
242.812,308.586
242.858,308.582
242.903,308.577
242.948,308.572
242.994,308.567
243.039,308.561
243.085,308.556
243.13,308.551
243.176,308.546
243.221,308.541
243.267,308.536
243.313,308.53
243.359,308.525
243.404,308.52
243.45,308.515
243.496,308.51
243.542,308.504
243.588,308.499
243.634,308.494
243.68,308.489
243.726,308.484
243.771,308.479
243.817,308.474
243.863,308.469
243.909,308.464
243.955,308.459
244.001,308.454
244.048,308.449
244.094,308.444
244.14,308.439
244.186,308.435
244.232,308.43
244.278,308.425
244.324,308.421
244.37,308.416
244.416,308.411
244.462,308.407
244.508,308.402
244.553,308.398
244.599,308.393
244.645,308.388
244.69,308.384
244.736,308.379
244.781,308.375
244.827,308.37
244.872,308.366
244.917,308.361
244.962,308.357
245.007,308.352
245.051,308.348
245.096,308.343
245.141,308.338
245.185,308.334
245.229,308.329
245.273,308.325
245.317,308.32
245.361,308.315
245.405,308.31
245.449,308.305
245.492,308.301
245.536,308.296
245.579,308.291
245.623,308.286
245.667,308.281
245.71,308.276
245.754,308.271
245.798,308.265
245.842,308.26
245.886,308.255
245.93,308.25
245.975,308.245
246.019,308.24
246.064,308.235
246.109,308.23
246.155,308.225
246.201,308.219
246.247,308.214
246.294,308.209
246.34,308.204
246.388,308.199
246.435,308.194
246.483,308.189
246.532,308.184
246.581,308.179
246.63,308.174
246.68,308.169
246.73,308.164
246.78,308.159
246.831,308.154
246.882,308.149
246.934,308.144
246.986,308.139
247.038,308.134
247.091,308.129
247.144,308.124
247.197,308.118
247.25,308.113
247.304,308.108
247.358,308.103
247.413,308.098
247.467,308.093
247.522,308.087
247.577,308.082
247.633,308.077
247.688,308.071
247.744,308.066
247.8,308.06
247.856,308.055
247.912,308.049
247.968,308.044
248.025,308.038
248.081,308.032
248.138,308.026
248.195,308.02
248.252,308.014
248.309,308.008
248.366,308.002
248.423,307.996
248.48,307.99
248.537,307.983
248.594,307.977
248.651,307.971
248.708,307.964
248.765,307.957
248.822,307.951
248.879,307.944
248.936,307.938
248.993,307.931
249.05,307.924
249.107,307.917
249.163,307.911
249.22,307.904
249.277,307.897
249.333,307.89
249.39,307.883
249.446,307.876
249.502,307.87
249.558,307.863
249.614,307.856
249.67,307.849
249.726,307.842
249.781,307.836
249.837,307.829
249.892,307.822
249.948,307.816
250.003,307.809
250.058,307.803
250.113,307.797
250.168,307.79
250.223,307.784
250.278,307.778
250.333,307.771
250.388,307.765
250.442,307.759
250.497,307.753
250.551,307.747
250.606,307.741
250.66,307.735
250.714,307.729
250.768,307.723
250.823,307.717
250.877,307.711
250.931,307.705
250.985,307.699
251.04,307.693
251.094,307.687
251.148,307.681
251.202,307.675
251.257,307.668
251.311,307.662
251.366,307.656
251.42,307.649
251.475,307.642
251.53,307.636
251.585,307.629
251.64,307.622
251.696,307.615
251.751,307.608
251.807,307.6
251.863,307.593
251.919,307.586
251.976,307.578
252.032,307.571
252.089,307.563
252.146,307.555
252.204,307.548
252.261,307.54
252.319,307.532
252.377,307.524
252.436,307.516
252.494,307.508
252.553,307.5
252.613,307.492
252.672,307.484
252.732,307.476
252.792,307.468
252.852,307.46
252.913,307.452
252.974,307.445
253.035,307.437
253.097,307.429
253.159,307.422
253.221,307.414
253.283,307.407
253.346,307.399
253.408,307.392
253.471,307.384
253.534,307.377
253.598,307.37
253.661,307.362
253.725,307.355
253.788,307.348
253.852,307.34
253.916,307.333
253.98,307.325
254.044,307.318
254.108,307.311
254.172,307.303
254.236,307.296
254.3,307.288
254.364,307.28
254.428,307.273
